"stateroute","year","aou","speciestotal"
56021,2016,4880,24
56021,2016,4930,67
56021,2016,4940,13
56021,2016,4980,2
56021,2016,5110,9
56021,2016,5170,12
56021,2016,5290,31
56021,2016,5330,7
56021,2016,5420,14
56021,2016,5580,42
56021,2016,5600,19
56021,2016,5670,5
56021,2016,5810,31
56021,2016,5830,3
56021,2016,5840,5
56021,2016,6130,16
56021,2016,6140,6
56021,2016,6190,38
56021,2016,6240,50
56021,2016,6290,9
56021,2016,6360,7
56021,2016,6450,8
56021,2016,6480,55
56021,2016,6520,6
56021,2016,6540,3
56021,2016,6550,2
56021,2016,6570,24
56021,2016,6590,16
56021,2016,6600,1
56021,2016,6620,6
56021,2016,6670,9
56021,2016,6740,27
56021,2016,6810,28
56021,2016,6850,1
56021,2016,6870,23
56021,2016,7040,2
56021,2016,7222,7
56021,2016,7280,5
56021,2016,7350,19
56021,2016,7480,3
56021,2016,7560,6
56021,2016,7580,17
56021,2016,7590,7
56021,2016,7610,52
56033,2016,3131,22
56033,2016,3160,7
56033,2016,3880,1
56033,2016,3930,2
56033,2016,3940,4
56033,2016,4020,1
56033,2016,4050,1
56033,2016,4120,7
56033,2016,4560,3
56033,2016,4661,9
56033,2016,4670,4
56033,2016,4770,17
56033,2016,4860,11
56033,2016,4880,20
56033,2016,4930,10
56033,2016,4940,1
56033,2016,5110,7
56033,2016,5170,5
56033,2016,5290,10
56033,2016,5420,2
56033,2016,5580,37
56033,2016,5600,7
56033,2016,5670,3
56033,2016,5810,8
56033,2016,5840,3
56033,2016,6120,6
56033,2016,6130,3
56033,2016,6140,2
56033,2016,6190,18
56033,2016,6240,26
56033,2016,6360,15
56033,2016,6450,4
56033,2016,6480,15
56033,2016,6520,1
56033,2016,6540,1
56033,2016,6550,9
56033,2016,6570,9
56033,2016,6590,22
56033,2016,6670,11
56033,2016,6740,22
56033,2016,6750,3
56033,2016,6810,37
56033,2016,6860,1
56033,2016,6870,12
56033,2016,7040,11
56033,2016,7222,5
56033,2016,7280,18
56033,2016,7350,13
56033,2016,7490,3
56033,2016,7560,6
56033,2016,7580,2
56033,2016,7590,12
56033,2016,7610,33
56041,2016,3131,13
56041,2016,3160,10
56041,2016,3930,6
56041,2016,3940,2
56041,2016,4020,1
56041,2016,4050,1
56041,2016,4120,2
56041,2016,4230,2
56041,2016,4280,1
56041,2016,4661,18
56041,2016,4770,11
56041,2016,4840,1
56041,2016,4860,16
56041,2016,4880,54
56041,2016,4930,26
56041,2016,4980,14
56041,2016,5110,20
56041,2016,5170,1
56041,2016,5290,10
56041,2016,5580,15
56041,2016,5600,2
56041,2016,5670,2
56041,2016,5810,20
56041,2016,5840,3
56041,2016,5930,1
56041,2016,5950,2
56041,2016,6130,1
56041,2016,6140,5
56041,2016,6190,20
56041,2016,6240,35
56041,2016,6290,8
56041,2016,6360,9
56041,2016,6480,11
56041,2016,6520,10
56041,2016,6540,2
56041,2016,6550,5
56041,2016,6570,8
56041,2016,6590,16
56041,2016,6600,1
56041,2016,6670,13
56041,2016,6710,1
56041,2016,6740,9
56041,2016,6750,1
56041,2016,6810,26
56041,2016,6860,1
56041,2016,6870,12
56041,2016,7040,2
56041,2016,7222,1
56041,2016,7280,10
56041,2016,7350,22
56041,2016,7560,8
56041,2016,7580,2
56041,2016,7590,3
56041,2016,7610,56
57010,2016,3000,1
57010,2016,3160,1
57010,2016,3930,2
57010,2016,3940,1
57010,2016,4120,2
57010,2016,4590,1
57010,2016,4630,25
57010,2016,4661,3
57010,2016,4770,9
57010,2016,4860,5
57010,2016,4880,38
57010,2016,4930,53
57010,2016,4980,2
57010,2016,5110,1
57010,2016,5170,3
57010,2016,5290,29
57010,2016,5330,1
57010,2016,5420,2
57010,2016,5580,33
57010,2016,5670,12
57010,2016,5810,10
57010,2016,5830,12
57010,2016,5840,1
57010,2016,5850,5
57010,2016,6140,47
57010,2016,6190,8
57010,2016,6240,2
57010,2016,6290,1
57010,2016,6360,2
57010,2016,6500,2
57010,2016,6520,34
57010,2016,6550,8
57010,2016,6570,11
57010,2016,6610,2
57010,2016,6670,9
57010,2016,6740,1
57010,2016,6750,6
57010,2016,6790,6
57010,2016,6810,1
57010,2016,6870,16
57010,2016,6882,2
57010,2016,7280,1
57010,2016,7350,7
57010,2016,7490,17
57010,2016,7580,27
57010,2016,7590,1
57010,2016,7610,101
65014,2016,3000,2
65014,2016,3131,17
65014,2016,3160,15
65014,2016,3520,1
65014,2016,3570,1
65014,2016,3920,2
65014,2016,3930,3
65014,2016,4020,19
65014,2016,4050,6
65014,2016,4120,3
65014,2016,4280,8
65014,2016,4560,1
65014,2016,4590,1
65014,2016,4610,4
65014,2016,4661,66
65014,2016,4670,11
65014,2016,4770,13
65014,2016,4860,9
65014,2016,4880,52
65014,2016,4930,29
65014,2016,4940,2
65014,2016,4980,8
65014,2016,5110,19
65014,2016,5140,1
65014,2016,5170,19
65014,2016,5290,27
65014,2016,5330,13
65014,2016,5420,5
65014,2016,5580,23
65014,2016,5600,16
65014,2016,5670,5
65014,2016,5810,55
65014,2016,5830,1
65014,2016,5840,5
65014,2016,5950,10
65014,2016,6130,13
65014,2016,6140,8
65014,2016,6190,17
65014,2016,6240,45
65014,2016,6290,6
65014,2016,6360,18
65014,2016,6450,6
65014,2016,6480,32
65014,2016,6500,1
65014,2016,6520,23
65014,2016,6550,4
65014,2016,6570,23
65014,2016,6590,27
65014,2016,6620,1
65014,2016,6670,12
65014,2016,6740,30
65014,2016,6750,7
65014,2016,6790,2
65014,2016,6810,33
65014,2016,6860,2
65014,2016,6870,28
65014,2016,6882,1
65014,2016,7040,2
65014,2016,7280,5
65014,2016,7350,26
65014,2016,7490,5
65014,2016,7560,19
65014,2016,7580,3
65014,2016,7590,1
65014,2016,7610,54
65020,2016,3091,4
65020,2016,3131,78
65020,2016,3160,2
65020,2016,3520,2
65020,2016,3930,2
65020,2016,3940,2
65020,2016,4050,4
65020,2016,4120,2
65020,2016,4661,29
65020,2016,4670,1
65020,2016,4770,11
65020,2016,4860,14
65020,2016,4880,85
65020,2016,4930,24
65020,2016,4940,7
65020,2016,4980,12
65020,2016,5110,30
65020,2016,5170,3
65020,2016,5290,15
65020,2016,5420,2
65020,2016,5580,6
65020,2016,5600,3
65020,2016,5670,1
65020,2016,5810,45
65020,2016,6120,18
65020,2016,6140,9
65020,2016,6190,13
65020,2016,6240,21
65020,2016,6260,1
65020,2016,6290,7
65020,2016,6480,4
65020,2016,6520,13
65020,2016,6550,3
65020,2016,6570,3
65020,2016,6590,26
65020,2016,6720,1
65020,2016,6740,13
65020,2016,6810,20
65020,2016,6870,8
65020,2016,7040,2
65020,2016,7280,3
65020,2016,7350,6
65020,2016,7490,1
65020,2016,7560,15
65020,2016,7590,3
65020,2016,7610,53
65027,2016,3091,7
65027,2016,3160,2
65027,2016,4120,3
65027,2016,4280,1
65027,2016,4630,6
65027,2016,4661,13
65027,2016,4670,2
65027,2016,4770,8
65027,2016,4860,6
65027,2016,4880,49
65027,2016,4930,4
65027,2016,5110,4
65027,2016,5290,1
65027,2016,5580,16
65027,2016,5670,9
65027,2016,5810,15
65027,2016,5830,1
65027,2016,6140,4
65027,2016,6190,3
65027,2016,6240,13
65027,2016,6290,2
65027,2016,6480,5
65027,2016,6500,1
65027,2016,6520,2
65027,2016,6550,7
65027,2016,6570,2
65027,2016,6670,7
65027,2016,6720,1
65027,2016,6740,4
65027,2016,6810,26
65027,2016,6870,6
65027,2016,7222,3
65027,2016,7280,5
65027,2016,7350,12
65027,2016,7490,2
65027,2016,7580,11
65027,2016,7610,19
65033,2016,3091,29
65033,2016,3131,16
65033,2016,3160,44
65033,2016,3250,1
65033,2016,4120,5
65033,2016,4280,2
65033,2016,4610,2
65033,2016,4661,18
65033,2016,4770,10
65033,2016,4860,13
65033,2016,4880,101
65033,2016,4930,108
65033,2016,4940,5
65033,2016,4980,1
65033,2016,5110,18
65033,2016,5290,45
65033,2016,5330,2
65033,2016,5420,4
65033,2016,5810,68
65033,2016,5930,7
65033,2016,5950,2
65033,2016,6130,4
65033,2016,6140,9
65033,2016,6190,14
65033,2016,6240,5
65033,2016,6290,13
65033,2016,6360,5
65033,2016,6480,4
65033,2016,6520,16
65033,2016,6550,2
65033,2016,6590,14
65033,2016,6740,10
65033,2016,6810,23
65033,2016,7040,2
65033,2016,7350,16
65033,2016,7590,1
65033,2016,7610,54
65117,2016,3091,14
65117,2016,3131,2
65117,2016,3160,17
65117,2016,3320,1
65117,2016,3370,1
65117,2016,3520,1
65117,2016,3640,2
65117,2016,3930,4
65117,2016,3940,3
65117,2016,4020,5
65117,2016,4050,3
65117,2016,4120,8
65117,2016,4280,1
65117,2016,4610,2
65117,2016,4630,1
65117,2016,4661,3
65117,2016,4670,4
65117,2016,4770,8
65117,2016,4860,10
65117,2016,4880,68
65117,2016,4930,48
65117,2016,4980,29
65117,2016,5110,16
65117,2016,5170,3
65117,2016,5290,23
65117,2016,5420,9
65117,2016,5491,1
65117,2016,5580,3
65117,2016,5810,71
65117,2016,5840,5
65117,2016,5950,2
65117,2016,6190,14
65117,2016,6240,45
65117,2016,6360,6
65117,2016,6450,1
65117,2016,6480,17
65117,2016,6520,11
65117,2016,6570,4
65117,2016,6670,4
65117,2016,6740,12
65117,2016,6810,22
65117,2016,6860,1
65117,2016,6870,16
65117,2016,7040,1
65117,2016,7222,2
65117,2016,7280,1
65117,2016,7350,16
65117,2016,7480,2
65117,2016,7590,5
65117,2016,7610,71
68005,2016,3160,29
68005,2016,3430,1
68005,2016,3640,1
68005,2016,3920,1
68005,2016,3930,1
68005,2016,4120,3
68005,2016,4440,5
68005,2016,4520,6
68005,2016,4560,3
68005,2016,4610,2
68005,2016,4660,1
68005,2016,4661,1
68005,2016,4670,1
68005,2016,4740,1
68005,2016,4770,11
68005,2016,4880,66
68005,2016,4930,37
68005,2016,4940,6
68005,2016,4950,8
68005,2016,4980,88
68005,2016,5010,4
68005,2016,5070,5
68005,2016,5110,12
68005,2016,5290,37
68005,2016,5420,11
68005,2016,5600,27
68005,2016,5630,1
68005,2016,5810,40
68005,2016,5840,2
68005,2016,5930,17
68005,2016,5980,5
68005,2016,6120,1
68005,2016,6130,18
68005,2016,6140,13
68005,2016,6160,5
68005,2016,6190,21
68005,2016,6240,17
68005,2016,6270,8
68005,2016,6520,8
68005,2016,6710,3
68005,2016,6740,1
68005,2016,6790,1
68005,2016,6810,9
68005,2016,6882,4
68005,2016,7040,5
68005,2016,7210,10
68005,2016,7270,2
68005,2016,7280,1
68005,2016,7350,13
68005,2016,7550,1
68005,2016,7610,36
68005,2016,7660,1
68006,2016,3100,2
68006,2016,3131,16
68006,2016,3160,18
68006,2016,3250,3
68006,2016,3370,3
68006,2016,3930,1
68006,2016,3940,2
68006,2016,4050,1
68006,2016,4060,1
68006,2016,4120,2
68006,2016,4440,9
68006,2016,4520,7
68006,2016,4610,6
68006,2016,4660,5
68006,2016,4670,1
68006,2016,4770,7
68006,2016,4880,28
68006,2016,4930,184
68006,2016,4940,25
68006,2016,4950,4
68006,2016,4980,131
68006,2016,5010,5
68006,2016,5070,11
68006,2016,5110,39
68006,2016,5290,22
68006,2016,5400,3
68006,2016,5420,10
68006,2016,5600,15
68006,2016,5630,2
68006,2016,5810,40
68006,2016,5840,3
68006,2016,5930,16
68006,2016,5950,3
68006,2016,5980,4
68006,2016,6080,2
68006,2016,6130,26
68006,2016,6140,2
68006,2016,6170,1
68006,2016,6190,5
68006,2016,6240,15
68006,2016,6270,8
68006,2016,6520,4
68006,2016,6590,1
68006,2016,6710,1
68006,2016,6740,2
68006,2016,6790,3
68006,2016,6810,7
68006,2016,6870,2
68006,2016,6882,38
68006,2016,7040,2
68006,2016,7210,5
68006,2016,7350,23
68006,2016,7550,2
68006,2016,7610,49
68007,2016,3100,6
68007,2016,3131,26
68007,2016,3160,17
68007,2016,3250,3
68007,2016,4120,1
68007,2016,4440,3
68007,2016,4520,4
68007,2016,4610,3
68007,2016,4740,17
68007,2016,4770,2
68007,2016,4880,59
68007,2016,4930,39
68007,2016,4940,8
68007,2016,4950,3
68007,2016,4980,48
68007,2016,5070,6
68007,2016,5110,57
68007,2016,5290,17
68007,2016,5400,2
68007,2016,5420,10
68007,2016,5600,11
68007,2016,5630,2
68007,2016,5810,44
68007,2016,5870,2
68007,2016,5930,8
68007,2016,5950,4
68007,2016,5980,6
68007,2016,6130,20
68007,2016,6140,4
68007,2016,6160,4
68007,2016,6240,4
68007,2016,6270,7
68007,2016,6520,1
68007,2016,6750,1
68007,2016,6810,1
68007,2016,6882,38
68007,2016,7040,2
68007,2016,7050,1
68007,2016,7210,11
68007,2016,7610,34
68007,2016,7660,1
68012,2016,3100,5
68012,2016,3131,17
68012,2016,3160,27
68012,2016,3250,1
68012,2016,4050,2
68012,2016,4120,4
68012,2016,4440,2
68012,2016,4560,1
68012,2016,4770,4
68012,2016,4860,2
68012,2016,4880,40
68012,2016,4930,39
68012,2016,4940,7
68012,2016,4950,1
68012,2016,4980,51
68012,2016,5010,4
68012,2016,5070,3
68012,2016,5110,20
68012,2016,5290,6
68012,2016,5420,2
68012,2016,5600,5
68012,2016,5630,2
68012,2016,5810,17
68012,2016,5840,1
68012,2016,5870,2
68012,2016,5930,2
68012,2016,5950,1
68012,2016,5980,1
68012,2016,6130,5
68012,2016,6140,5
68012,2016,6190,5
68012,2016,6240,8
68012,2016,6270,4
68012,2016,6280,2
68012,2016,6520,4
68012,2016,6710,1
68012,2016,6810,6
68012,2016,7040,4
68012,2016,7050,5
68012,2016,7210,9
68012,2016,7270,1
68012,2016,7550,2
68012,2016,7610,37
68014,2016,3100,1
68014,2016,3131,5
68014,2016,3160,45
68014,2016,3600,1
68014,2016,3880,2
68014,2016,3930,1
68014,2016,3940,2
68014,2016,4020,1
68014,2016,4050,1
68014,2016,4120,3
68014,2016,4440,5
68014,2016,4520,7
68014,2016,4560,5
68014,2016,4610,2
68014,2016,4670,7
68014,2016,4770,27
68014,2016,4860,7
68014,2016,4880,46
68014,2016,4930,57
68014,2016,4940,10
68014,2016,4950,11
68014,2016,4980,48
68014,2016,5010,2
68014,2016,5070,7
68014,2016,5110,52
68014,2016,5290,13
68014,2016,5400,2
68014,2016,5420,16
68014,2016,5460,2
68014,2016,5580,2
68014,2016,5600,17
68014,2016,5610,2
68014,2016,5630,8
68014,2016,5810,25
68014,2016,5840,4
68014,2016,5870,4
68014,2016,5930,4
68014,2016,5950,7
68014,2016,5980,2
68014,2016,6080,2
68014,2016,6130,21
68014,2016,6140,7
68014,2016,6190,2
68014,2016,6240,10
68014,2016,6270,13
68014,2016,6520,9
68014,2016,6590,3
68014,2016,6740,1
68014,2016,6750,1
68014,2016,6810,7
68014,2016,6870,2
68014,2016,6882,2
68014,2016,7040,7
68014,2016,7050,14
68014,2016,7210,7
68014,2016,7270,1
68014,2016,7350,3
68014,2016,7550,7
68014,2016,7560,1
68014,2016,7610,57
68015,2016,3100,5
68015,2016,3131,13
68015,2016,3160,28
68015,2016,3250,39
68015,2016,3370,1
68015,2016,3600,2
68015,2016,3640,1
68015,2016,3880,3
68015,2016,3930,4
68015,2016,3940,5
68015,2016,4020,2
68015,2016,4050,1
68015,2016,4120,3
68015,2016,4280,1
68015,2016,4440,7
68015,2016,4520,12
68015,2016,4560,14
68015,2016,4610,5
68015,2016,4660,4
68015,2016,4661,14
68015,2016,4670,7
68015,2016,4770,21
68015,2016,4860,22
68015,2016,4880,40
68015,2016,4930,22
68015,2016,4940,18
68015,2016,4950,3
68015,2016,4980,87
68015,2016,5010,20
68015,2016,5070,12
68015,2016,5110,27
68015,2016,5190,1
68015,2016,5290,17
68015,2016,5400,1
68015,2016,5420,17
68015,2016,5460,2
68015,2016,5600,14
68015,2016,5630,7
68015,2016,5810,42
68015,2016,5840,20
68015,2016,5870,7
68015,2016,5930,9
68015,2016,5950,28
68015,2016,5980,4
68015,2016,6080,4
68015,2016,6130,28
68015,2016,6140,5
68015,2016,6160,2
68015,2016,6190,24
68015,2016,6240,82
68015,2016,6270,30
68015,2016,6280,1
68015,2016,6290,1
68015,2016,6360,6
68015,2016,6410,1
68015,2016,6420,6
68015,2016,6450,3
68015,2016,6520,38
68015,2016,6550,2
68015,2016,6570,3
68015,2016,6590,16
68015,2016,6670,1
68015,2016,6710,3
68015,2016,6740,13
68015,2016,6750,4
68015,2016,6810,39
68015,2016,6860,1
68015,2016,6870,7
68015,2016,6882,6
68015,2016,7040,16
68015,2016,7050,5
68015,2016,7210,17
68015,2016,7270,1
68015,2016,7280,1
68015,2016,7350,20
68015,2016,7550,9
68015,2016,7560,24
68015,2016,7610,98
68018,2016,3131,5
68018,2016,3160,27
68018,2016,3640,1
68018,2016,3940,1
68018,2016,4020,1
68018,2016,4120,3
68018,2016,4230,5
68018,2016,4440,13
68018,2016,4520,8
68018,2016,4560,5
68018,2016,4610,3
68018,2016,4660,1
68018,2016,4661,6
68018,2016,4670,1
68018,2016,4770,18
68018,2016,4880,49
68018,2016,4930,52
68018,2016,4940,7
68018,2016,4950,9
68018,2016,4980,44
68018,2016,5010,6
68018,2016,5070,4
68018,2016,5110,16
68018,2016,5290,30
68018,2016,5400,3
68018,2016,5420,18
68018,2016,5460,1
68018,2016,5580,4
68018,2016,5600,22
68018,2016,5630,1
68018,2016,5810,52
68018,2016,5840,4
68018,2016,5930,6
68018,2016,5950,2
68018,2016,5980,11
68018,2016,6130,2
68018,2016,6140,6
68018,2016,6160,6
68018,2016,6190,14
68018,2016,6240,34
68018,2016,6270,7
68018,2016,6360,1
68018,2016,6450,2
68018,2016,6520,9
68018,2016,6570,1
68018,2016,6670,1
68018,2016,6740,9
68018,2016,6790,1
68018,2016,6810,15
68018,2016,6870,7
68018,2016,6882,5
68018,2016,7040,4
68018,2016,7050,4
68018,2016,7210,20
68018,2016,7222,1
68018,2016,7350,17
68018,2016,7560,2
68018,2016,7610,47
68018,2016,7660,2
68022,2016,3100,14
68022,2016,3131,13
68022,2016,3160,53
68022,2016,3250,1
68022,2016,3880,1
68022,2016,4120,1
68022,2016,4440,8
68022,2016,4520,4
68022,2016,4560,8
68022,2016,4610,1
68022,2016,4670,1
68022,2016,4770,5
68022,2016,4880,24
68022,2016,4930,102
68022,2016,4940,36
68022,2016,4980,201
68022,2016,5010,28
68022,2016,5070,10
68022,2016,5110,40
68022,2016,5190,1
68022,2016,5290,35
68022,2016,5400,1
68022,2016,5420,58
68022,2016,5580,2
68022,2016,5600,30
68022,2016,5630,6
68022,2016,5810,59
68022,2016,5840,2
68022,2016,5950,1
68022,2016,5980,1
68022,2016,6130,51
68022,2016,6140,14
68022,2016,6190,4
68022,2016,6240,7
68022,2016,6270,16
68022,2016,6520,18
68022,2016,6590,1
68022,2016,6740,2
68022,2016,6790,3
68022,2016,6810,11
68022,2016,6870,1
68022,2016,6882,52
68022,2016,7040,1
68022,2016,7210,6
68022,2016,7350,10
68022,2016,7610,92
68022,2016,7660,2
68025,2016,3160,12
68025,2016,3250,2
68025,2016,3930,3
68025,2016,4050,1
68025,2016,4120,2
68025,2016,4440,2
68025,2016,4520,3
68025,2016,4560,12
68025,2016,4610,1
68025,2016,4661,2
68025,2016,4670,2
68025,2016,4770,15
68025,2016,4880,41
68025,2016,4930,25
68025,2016,4940,34
68025,2016,4950,1
68025,2016,4980,82
68025,2016,5010,22
68025,2016,5070,1
68025,2016,5110,7
68025,2016,5290,19
68025,2016,5400,1
68025,2016,5420,47
68025,2016,5580,5
68025,2016,5600,18
68025,2016,5810,53
68025,2016,5840,1
68025,2016,5930,1
68025,2016,5950,1
68025,2016,5980,3
68025,2016,6130,8
68025,2016,6140,11
68025,2016,6190,9
68025,2016,6240,22
68025,2016,6270,11
68025,2016,6360,4
68025,2016,6520,8
68025,2016,6590,7
68025,2016,6670,1
68025,2016,6740,6
68025,2016,6810,20
68025,2016,6870,8
68025,2016,6882,9
68025,2016,7040,1
68025,2016,7050,2
68025,2016,7210,2
68025,2016,7270,4
68025,2016,7280,1
68025,2016,7350,14
68025,2016,7560,6
68025,2016,7610,35
68025,2016,7660,1
68026,2016,3160,4
68026,2016,3930,1
68026,2016,4020,18
68026,2016,4050,1
68026,2016,4120,3
68026,2016,4280,1
68026,2016,4520,4
68026,2016,4560,6
68026,2016,4590,1
68026,2016,4610,4
68026,2016,4661,7
68026,2016,4670,2
68026,2016,4770,20
68026,2016,4860,7
68026,2016,4880,23
68026,2016,4930,2
68026,2016,4980,12
68026,2016,5110,14
68026,2016,5170,3
68026,2016,5190,1
68026,2016,5290,7
68026,2016,5420,1
68026,2016,5580,24
68026,2016,5600,23
68026,2016,5810,18
68026,2016,5840,18
68026,2016,5950,6
68026,2016,5980,8
68026,2016,6080,3
68026,2016,6160,3
68026,2016,6190,15
68026,2016,6240,60
68026,2016,6290,7
68026,2016,6360,11
68026,2016,6450,5
68026,2016,6520,1
68026,2016,6540,6
68026,2016,6550,7
68026,2016,6570,3
68026,2016,6590,33
68026,2016,6620,4
68026,2016,6670,3
68026,2016,6710,10
68026,2016,6740,34
68026,2016,6750,1
68026,2016,6790,3
68026,2016,6810,20
68026,2016,6860,2
68026,2016,6870,4
68026,2016,7040,3
68026,2016,7050,1
68026,2016,7210,1
68026,2016,7222,3
68026,2016,7280,14
68026,2016,7350,22
68026,2016,7560,28
68026,2016,7590,1
68026,2016,7610,31
68028,2016,3160,2
68028,2016,4020,1
68028,2016,4050,1
68028,2016,4440,2
68028,2016,4520,8
68028,2016,4560,7
68028,2016,4610,1
68028,2016,4661,11
68028,2016,4670,2
68028,2016,4770,11
68028,2016,4880,7
68028,2016,4930,5
68028,2016,4940,1
68028,2016,4950,4
68028,2016,4980,38
68028,2016,5110,2
68028,2016,5290,8
68028,2016,5580,7
68028,2016,5600,13
68028,2016,5670,1
68028,2016,5810,11
68028,2016,5840,6
68028,2016,5950,6
68028,2016,5980,6
68028,2016,6080,4
68028,2016,6130,2
68028,2016,6190,17
68028,2016,6240,55
68028,2016,6270,2
68028,2016,6290,9
68028,2016,6360,5
68028,2016,6450,6
68028,2016,6500,1
68028,2016,6520,4
68028,2016,6540,3
68028,2016,6550,10
68028,2016,6570,6
68028,2016,6590,19
68028,2016,6620,8
68028,2016,6670,7
68028,2016,6710,3
68028,2016,6740,14
68028,2016,6750,1
68028,2016,6810,24
68028,2016,6860,1
68028,2016,6870,17
68028,2016,7040,2
68028,2016,7222,3
68028,2016,7270,1
68028,2016,7280,3
68028,2016,7350,27
68028,2016,7550,1
68028,2016,7560,20
68028,2016,7590,1
68028,2016,7610,39
68037,2016,3091,1
68037,2016,3160,5
68037,2016,3600,1
68037,2016,3880,2
68037,2016,3930,1
68037,2016,4050,5
68037,2016,4120,2
68037,2016,4440,3
68037,2016,4520,2
68037,2016,4560,8
68037,2016,4610,1
68037,2016,4661,1
68037,2016,4670,1
68037,2016,4770,7
68037,2016,4860,11
68037,2016,4880,69
68037,2016,4930,66
68037,2016,4940,17
68037,2016,4980,11
68037,2016,5010,19
68037,2016,5110,27
68037,2016,5290,7
68037,2016,5420,14
68037,2016,5460,1
68037,2016,5580,4
68037,2016,5600,3
68037,2016,5810,17
68037,2016,5840,2
68037,2016,5930,1
68037,2016,5980,16
68037,2016,6130,1
68037,2016,6140,12
68037,2016,6190,14
68037,2016,6240,68
68037,2016,6270,4
68037,2016,6360,8
68037,2016,6420,1
68037,2016,6450,4
68037,2016,6520,10
68037,2016,6590,13
68037,2016,6670,3
68037,2016,6740,9
68037,2016,6750,1
68037,2016,6790,3
68037,2016,6810,14
68037,2016,6870,13
68037,2016,7040,7
68037,2016,7050,6
68037,2016,7210,2
68037,2016,7350,1
68037,2016,7550,1
68037,2016,7560,6
68037,2016,7590,1
68037,2016,7610,33
68037,2016,7660,3
68054,2016,3000,1
68054,2016,3250,1
68054,2016,3370,2
68054,2016,3430,3
68054,2016,3520,2
68054,2016,3600,2
68054,2016,3930,3
68054,2016,4050,2
68054,2016,4120,7
68054,2016,4560,2
68054,2016,4661,5
68054,2016,4670,8
68054,2016,4770,4
68054,2016,4840,6
68054,2016,4860,8
68054,2016,4880,7
68054,2016,4980,16
68054,2016,5110,3
68054,2016,5170,1
68054,2016,5290,2
68054,2016,5330,1
68054,2016,5580,27
68054,2016,5600,4
68054,2016,5670,3
68054,2016,5810,5
68054,2016,5830,1
68054,2016,5840,6
68054,2016,5950,2
68054,2016,6130,1
68054,2016,6240,25
68054,2016,6260,1
68054,2016,6290,1
68054,2016,6360,3
68054,2016,6450,30
68054,2016,6480,3
68054,2016,6500,1
68054,2016,6520,2
68054,2016,6550,3
68054,2016,6570,6
68054,2016,6590,18
68054,2016,6620,2
68054,2016,6710,1
68054,2016,6740,16
68054,2016,6780,1
68054,2016,6790,16
68054,2016,6810,15
68054,2016,6860,3
68054,2016,6870,1
68054,2016,7222,3
68054,2016,7280,6
68054,2016,7350,6
68054,2016,7490,1
68054,2016,7560,8
68054,2016,7580,6
68054,2016,7590,4
68054,2016,7610,33
68066,2016,3160,2
68066,2016,3250,1
68066,2016,3310,1
68066,2016,3520,1
68066,2016,3880,4
68066,2016,3930,1
68066,2016,3940,1
68066,2016,4000,1
68066,2016,4050,3
68066,2016,4060,3
68066,2016,4120,7
68066,2016,4280,1
68066,2016,4440,5
68066,2016,4520,2
68066,2016,4560,5
68066,2016,4610,1
68066,2016,4630,1
68066,2016,4661,8
68066,2016,4670,4
68066,2016,4750,5
68066,2016,4770,5
68066,2016,4840,3
68066,2016,4860,13
68066,2016,4880,25
68066,2016,4930,26
68066,2016,4940,11
68066,2016,4980,20
68066,2016,5011,7
68066,2016,5070,2
68066,2016,5100,14
68066,2016,5110,7
68066,2016,5170,2
68066,2016,5190,1
68066,2016,5290,8
68066,2016,5420,9
68066,2016,5480,2
68066,2016,5580,12
68066,2016,5600,8
68066,2016,5610,6
68066,2016,5670,1
68066,2016,5810,18
68066,2016,5840,11
68066,2016,5950,2
68066,2016,6110,1
68066,2016,6120,7
68066,2016,6130,9
68066,2016,6140,8
68066,2016,6160,1
68066,2016,6190,6
68066,2016,6240,21
68066,2016,6270,1
68066,2016,6290,2
68066,2016,6360,4
68066,2016,6450,22
68066,2016,6520,3
68066,2016,6550,1
68066,2016,6570,2
68066,2016,6590,6
68066,2016,6620,1
68066,2016,6670,2
68066,2016,6720,1
68066,2016,6740,8
68066,2016,6780,1
68066,2016,6790,9
68066,2016,6810,26
68066,2016,6882,2
68066,2016,7040,1
68066,2016,7050,1
68066,2016,7210,6
68066,2016,7222,5
68066,2016,7240,4
68066,2016,7280,8
68066,2016,7350,4
68066,2016,7480,1
68066,2016,7550,1
68066,2016,7560,9
68066,2016,7580,4
68066,2016,7590,2
68066,2016,7610,22
68066,2016,7660,4
68113,2016,3100,5
68113,2016,3131,11
68113,2016,3160,34
68113,2016,3250,5
68113,2016,3880,1
68113,2016,3930,2
68113,2016,3940,1
68113,2016,4020,1
68113,2016,4050,2
68113,2016,4120,2
68113,2016,4280,2
68113,2016,4440,4
68113,2016,4520,9
68113,2016,4560,8
68113,2016,4610,3
68113,2016,4661,4
68113,2016,4670,1
68113,2016,4770,7
68113,2016,4860,1
68113,2016,4880,94
68113,2016,4930,43
68113,2016,4940,22
68113,2016,4950,5
68113,2016,4980,128
68113,2016,5010,8
68113,2016,5070,6
68113,2016,5110,69
68113,2016,5170,1
68113,2016,5190,3
68113,2016,5290,12
68113,2016,5420,16
68113,2016,5600,15
68113,2016,5810,62
68113,2016,5840,4
68113,2016,5870,1
68113,2016,5930,1
68113,2016,5950,2
68113,2016,5980,1
68113,2016,6080,1
68113,2016,6130,17
68113,2016,6140,8
68113,2016,6190,12
68113,2016,6240,9
68113,2016,6270,12
68113,2016,6360,1
68113,2016,6450,1
68113,2016,6520,13
68113,2016,6540,1
